,plot_key,date.x,light_dark,time_in,time_out,ch4_umol_m2_s,co2_umol_m2_s,ch4_mgCH4_m2_d,co2_gC_m2_d,avg_par,surface_temp,air_temp,x5cm_soil_temp,x12cm_soil_temp,soil_moisture_avg,vegetation_avg,functional_group,prevelant_vegetation,chamber_mean_temp,slope_aspect,soil_depth_1,soil_depth_2,soil_depth_3,soil_depth_avg,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,vegetation_height_5,date.y,veg_height_mean,veg_height_max,veg_height_sd,soil_depth_min,soil_depth_max,total_cover_all,cover_Prostrate.Shrub,cover_Barren,cover_Graminoid,cover_Forb,cover_Erect.Shrub,prop_Prostrate.Shrub,prop_Barren,prop_Graminoid,prop_Forb,prop_Erect.Shrub,richness,H,evenness,cover_shrub,cover_graminoid,cover_forb,cover_moss,cover_lichen,shrub_to_herb,bryo_lichen_sum,gcc_mean,gcc_med,gcc_p90,exg_mean,vari_mean,bulk_density_g_cm3,volumetric_water_content_percent,total_n,no3_n,nh4_n,p,k,ca,mg,s,fe,mn,cu,zn,b,al,cd,date,p_h,ER_umol_m2_s,GPP_umol_m2_s,ER_gC_m2_d,GPP_gC_m2_d,bm_forb,bm_moss_lichen,bm_shrub,bm_dead,bm_graminoid,bm_biomass_total_g,bm_prop_forb,bm_prop_moss_lichen,bm_prop_shrub,bm_prop_dead,bm_prop_graminoid,total_N,total_C,LOI_mean,LOI_sd,inorg_C,Lat,Lon,Elevation (ft)
101,Cas_53,7/23/2025,D,14:19,14:21,0.000466563,0.592401925,0.646589204,0.614202316,559,15.4,13.3,10.6,9.1,26.33333333,5,Graminoid,Meadow,19.397875,11,19,15,16,16.66666667,7,4,2,5,9,7/23/2025,5.4,9,2.701851217,15,19,100,0,15,80,5,0,0,0.15,0.8,0.05,0,3,0.612869452,0.557857816,0,80,5,0,0,0,0,0.353108511,0.342939481,0.422018349,0.060774004,-25.93992878,NA,NA,4.2,0.5,3.7,1.48,31.3,295,287.4,4,1.31,0.84,0.02,0.94,0.59,9.3,0.004,8/6/2025,6.89,0.592401925,1.963368496,0.614202316,2.035620457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,6.16,NA,NA,0.005,59.29018,-129.75685,5532
102,Cas_53,7/23/2025,L,14:15,14:19,-0.000311739,-1.370966571,-0.432025482,-1.421418141,559,15.4,13.3,10.6,9.1,26.33333333,5,Graminoid,Meadow,19.397875,11,19,15,16,16.66666667,7,4,2,5,9,7/23/2025,5.4,9,2.701851217,15,19,100,0,15,80,5,0,0,0.15,0.8,0.05,0,3,0.612869452,0.557857816,0,80,5,0,0,0,0,0.353108511,0.342939481,0.422018349,0.060774004,-25.93992878,NA,NA,4.2,0.5,3.7,1.48,31.3,295,287.4,4,1.31,0.84,0.02,0.94,0.59,9.3,0.004,8/6/2025,6.89,0.592401925,1.963368496,0.614202316,2.035620457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,6.16,NA,NA,0.005,NA,NA,NA
103,Cas_54,7/23/2025,D,14:09,14:12,0.000223865,1.06068909,0.310245259,1.099722448,1285,28.8,13.8,11.3,9.5,30.23333333,0,Barren,Barren,19.397875,3,25,25,49,33,0,1,0,0.5,0,7/23/2025,0.3,1,0.447213595,25,49,100,5,90,5,0,0,0.05,0.9,0.05,0,0,3,0.394397691,0.35899625,5,5,0,0,0,0.9999998,0,0.329572354,0.332089552,0.354017955,0.000236321,-96.27959209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,1.06068909,1.515883817,1.099722448,1.571668341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,7.05,NA,NA,0.008,59.29022,-129.75682,5536
104,Cas_54,7/23/2025,L,14:03,14:09,0.000116914,-0.455194727,0.162026365,-0.471945893,1285,28.8,13.8,11.3,9.5,30.23333333,0,Barren,Barren,19.397875,3,25,25,49,33,0,1,0,0.5,0,7/23/2025,0.3,1,0.447213595,25,49,100,5,90,5,0,0,0.05,0.9,0.05,0,0,3,0.394397691,0.35899625,5,5,0,0,0,0.9999998,0,0.329572354,0.332089552,0.354017955,0.000236321,-96.27959209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,1.06068909,1.515883817,1.099722448,1.571668341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,7.05,NA,NA,0.008,NA,NA,NA
105,Cas_55,7/23/2025,D,13:56,13:59,0.0000648,1.210999588,0.089858653,1.255564373,2118,22.9,17.4,10.3,9,33.33333333,4,Prostrate Shrub,Arctic Willow,19.397875,4,20,25,27,24,6,3,2,4,3,7/23/2025,3.6,6,1.516575089,20,27,100,60,10,15,15,0,0.6,0.1,0.15,0.15,0,4,1.105889879,0.797730922,60,15,15,0,0,1.999999933,0,0.402522205,0.398989899,0.512987013,0.153125404,-23.57157918,NA,NA,4.9,1.1,3.8,2.3,60.2,261,250.1,9.2,1.83,0.92,0.06,1.14,0.09,4.7,0.006,8/6/2025,6.97,1.210999588,2.274418444,1.255564373,2.358117043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,5.13,NA,NA,0.003,59.29027,-129.7568,5539
106,Cas_55,7/23/2025,L,13:51,13:56,-0.000000905,-1.063418856,-0.001254217,-1.10255267,2118,22.9,17.4,10.3,9,33.33333333,4,Prostrate Shrub,Arctic Willow,19.397875,4,20,25,27,24,6,3,2,4,3,7/23/2025,3.6,6,1.516575089,20,27,100,60,10,15,15,0,0.6,0.1,0.15,0.15,0,4,1.105889879,0.797730922,60,15,15,0,0,1.999999933,0,0.402522205,0.398989899,0.512987013,0.153125404,-23.57157918,NA,NA,4.9,1.1,3.8,2.3,60.2,261,250.1,9.2,1.83,0.92,0.06,1.14,0.09,4.7,0.006,8/6/2025,6.97,1.210999588,2.274418444,1.255564373,2.358117043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,5.13,NA,NA,0.003,NA,NA,NA
107,Cas_56,7/23/2025,D,13:43,13:46,0.0000641,1.687591053,0.088894232,1.749694404,1564,25.1,15.2,9.2,8.5,21.6,3,Prostrate Shrub,Net-leaved Willow,19.397875,11,10,20,19,16.33333333,4,5,2,2,4,7/23/2025,3.4,5,1.341640786,10,20,100,90,6,2,2,0,0.9,0.06,0.02,0.02,0,4,0.420110027,0.303045327,90,2,2,0,0,22.49999438,0,0.442607087,0.438596491,0.560606061,0.229712722,-6.11507224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,1.687591053,2.266106348,1.749694404,2.349499062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,2.94,NA,NA,NA,59.2903,-129.7568,5542
108,Cas_56,7/23/2025,L,13:27,13:43,0.0000946,-0.578515295,0.131136976,-0.599804658,1564,25.1,15.2,9.2,8.5,21.6,3,Prostrate Shrub,Net-leaved Willow,19.397875,11,10,20,19,16.33333333,4,5,2,2,4,7/23/2025,3.4,5,1.341640786,10,20,100,90,6,2,2,0,0.9,0.06,0.02,0.02,0,4,0.420110027,0.303045327,90,2,2,0,0,22.49999438,0,0.442607087,0.438596491,0.560606061,0.229712722,-6.11507224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,1.687591053,2.266106348,1.749694404,2.349499062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,2.94,NA,NA,NA,NA,NA,NA
109,Cas_57,7/23/2025,D,13:31,13:35,-0.000782869,6.973385404,-1.08494406,7.230005987,2020,27.3,16.9,9.9,9.3,22.93333333,12,Erect Shrub,Tall Shrub,19.397875,10,7,28,10,15,15,15,0,19,13,7/23/2025,12.4,19,7.26636085,7,28,100,0,15,20,5,60,0,0.15,0.2,0.05,0.6,4,1.062737568,0.76660311,60,20,5,0,0,2.399999904,0,0.38145657,0.354368932,0.489655172,0.14079065,20.86773585,NA,NA,5.6,1,4.6,11.39,57.6,189,189.5,5.9,2.39,0.61,0.08,1.45,0.1,5.2,0.003,8/6/2025,6.94,6.973385404,8.192235325,7.230005987,8.493709585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,3.46,NA,NA,0.008,59.29033,-129.75678,5542
110,Cas_57,7/23/2025,L,13:16,13:31,-0.000744936,-1.218849922,-1.03237344,-1.263703599,2020,27.3,16.9,9.9,9.3,22.93333333,12,Erect Shrub,Tall Shrub,19.397875,10,7,28,10,15,15,15,0,19,13,7/23/2025,12.4,19,7.26636085,7,28,100,0,15,20,5,60,0,0.15,0.2,0.05,0.6,4,1.062737568,0.76660311,60,20,5,0,0,2.399999904,0,0.38145657,0.354368932,0.489655172,0.14079065,20.86773585,NA,NA,5.6,1,4.6,11.39,57.6,189,189.5,5.9,2.39,0.61,0.08,1.45,0.1,5.2,0.003,8/6/2025,6.94,6.973385404,8.192235325,7.230005987,8.493709585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,3.46,NA,NA,0.008,NA,NA,NA
111,Cas_58,7/23/2025,D,13:21,13:24,0.001750662,7.709547695,2.426165577,7.99325905,1797,20.2,16.3,9.9,9,23.13333333,7,Forb,Mountain Sagewort,19.397875,0,11,6,22,13,9,0.5,7,10,8,7/23/2025,6.9,10,3.748332963,6,22,100,0,10,40,50,0,0,0.1,0.4,0.5,0,3,0.943348392,0.858672711,0,40,50,0,0,0,0,0.402827338,0.390804598,0.51572327,0.130584195,-18.18644406,0.231364146,18.87759104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,7.709547695,12.4907703,7.99325905,12.95043065,7.9528,41.2134,0.1718,0,21.5076,70.8456,0.112255384,0.581735492,0.002424992,0,0.303584132,0.33,4.87,51.9066379,1.101065324,0.005,59.29037,-129.75677,5543
112,Cas_58,7/23/2025,L,13:06,13:21,-0.00192115,-4.781222608,-2.662437925,-4.9571716,1797,20.2,16.3,9.9,9,23.13333333,7,Forb,Mountain Sagewort,19.397875,0,11,6,22,13,9,0.5,7,10,8,7/23/2025,6.9,10,3.748332963,6,22,100,0,10,40,50,0,0,0.1,0.4,0.5,0,3,0.943348392,0.858672711,0,40,50,0,0,0,0,0.402827338,0.390804598,0.51572327,0.130584195,-18.18644406,0.231364146,18.87759104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,7.709547695,12.4907703,7.99325905,12.95043065,7.9528,41.2134,0.1718,0,21.5076,70.8456,0.112255384,0.581735492,0.002424992,0,0.303584132,0.33,4.87,51.9066379,1.101065324,0.005,NA,NA,NA
113,Cas_59,7/23/2025,D,13:10,13:13,0.000687386,0.838502074,0.952618337,0.86935895,1358,17.2,13.6,10.6,9,27.76666667,1,Barren,Barren,19.397875,8,5,7,10,7.333333333,4,0,0.5,0.5,0,7/23/2025,1,4,1.695582496,5,10,100,0,85,12,3,0,0,0.85,0.12,0.03,0,3,0.497769451,0.45308928,0,12,3,0,0,0,0,0.32722212,0.335600907,0.358974359,0.011704769,-88.41998266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,0.838502074,-0.099555755,0.86935895,-0.103219407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,4,NA,NA,NA,59.29041,-129.75676,5546
114,Cas_59,7/23/2025,L,12:52,13:10,-0.003180141,0.938057829,-4.407217707,0.972578357,1358,17.2,13.6,10.6,9,27.76666667,1,Barren,Barren,19.397875,8,5,7,10,7.333333333,4,0,0.5,0.5,0,7/23/2025,1,4,1.695582496,5,10,100,0,85,12,3,0,0,0.85,0.12,0.03,0,3,0.497769451,0.45308928,0,12,3,0,0,0,0,0.32722212,0.335600907,0.358974359,0.011704769,-88.41998266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,0.838502074,-0.099555755,0.86935895,-0.103219407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,4,NA,NA,NA,NA,NA,NA
115,Cas_6,7/21/2025,D,12:56,12:59,0.000184711,1.144801991,0.255983145,1.186930704,1705,22.4,17,12.2,6.8,20.86666667,10,Forb,Mountain Sagewort,18.23,3,32,23,11,22,13,8,8,11,10,7/21/2025,10,13,2.121320344,11,32,100,0,15,10,75,0,0,0.15,0.1,0.75,0,3,0.730588061,0.665009912,0,10,75,0,0,0,0,0.402278487,0.397683398,0.517857143,0.163134999,-6.337290224,0.18881606,18.82427638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,1.144801991,1.673541824,1.186930704,1.735128163,6.6531,18.6527,3.3465,0,5.2678,33.9201,0.196140342,0.549901091,0.098658318,0,0.15530025,0.62,9.25,77.34939363,0.800824887,NA,59.29044,-129.75674,5548
116,Cas_6,7/21/2025,L,12:42,12:56,-0.0000136,-0.528739834,-0.018800444,-0.54819746,1705,22.4,17,12.2,6.8,20.86666667,10,Forb,Mountain Sagewort,18.23,3,32,23,11,22,13,8,8,11,10,7/21/2025,10,13,2.121320344,11,32,100,0,15,10,75,0,0,0.15,0.1,0.75,0,3,0.730588061,0.665009912,0,10,75,0,0,0,0,0.402278487,0.397683398,0.517857143,0.163134999,-6.337290224,0.18881606,18.82427638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,1.144801991,1.673541824,1.186930704,1.735128163,6.6531,18.6527,3.3465,0,5.2678,33.9201,0.196140342,0.549901091,0.098658318,0,0.15530025,0.62,9.25,77.34939363,0.800824887,NA,NA,NA,NA
117,Cas_60,7/23/2025,D,12:46,12:50,-0.000596884,7.069692459,-0.827194802,7.329857142,1525,19.7,16.2,9.8,8.9,27.1,3,Prostrate Shrub,Arctic Willow,19.397875,2,7,30,20,19,5,3,1,4,2,7/23/2025,3,5,1.58113883,7,30,100,70,10,15,5,0,0.7,0.1,0.15,0.05,0,4,0.914285581,0.659517637,70,15,5,0,0,3.499999825,0,0.384997284,0.365546218,0.50877193,0.119335927,-44.87011653,NA,NA,18.9,0.5,18.4,52.87,68.4,272,337.7,25.2,5.59,3.74,0.07,1.59,0.22,5.8,0,8/6/2025,6.93,7.069692459,9.327463193,7.329857142,9.670713838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,8.79,NA,NA,0.006,59.2905,-129.75672,5549
118,Cas_60,7/23/2025,L,12:33,12:46,-0.001261463,-2.257770734,-1.748206196,-2.340856697,1525,19.7,16.2,9.8,8.9,27.1,3,Prostrate Shrub,Arctic Willow,19.397875,2,7,30,20,19,5,3,1,4,2,7/23/2025,3,5,1.58113883,7,30,100,70,10,15,5,0,0.7,0.1,0.15,0.05,0,4,0.914285581,0.659517637,70,15,5,0,0,3.499999825,0,0.384997284,0.365546218,0.50877193,0.119335927,-44.87011653,NA,NA,18.9,0.5,18.4,52.87,68.4,272,337.7,25.2,5.59,3.74,0.07,1.59,0.22,5.8,0,8/6/2025,6.93,7.069692459,9.327463193,7.329857142,9.670713838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,8.79,NA,NA,0.006,NA,NA,NA
119,Cas_61,7/21/2025,D,12:37,12:40,0.000120338,5.29498578,0.166770925,5.489841256,1267,22.8,15.4,10.3,7,30.6,10,Graminoid,Meadow,18.23,NA,18,11,18,15.66666667,18,12,7,9,5,7/21/2025,10.2,18,5.069516742,11,18,100,3,0,95,2,0,0.03,0,0.95,0.02,0,3,0.232165827,0.211326443,3,95,2,0,0,0.030927835,0,0.344547584,0.343629344,0.409090909,0.049659226,-35.42423154,NA,NA,4.6,1.5,3.1,13.91,66.6,433,244.7,14.8,1.47,2.24,0.08,1.22,0.1,4.7,0.005,8/6/2025,7.03,5.29498578,3.559374351,5.489841256,3.690359327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,7.75,NA,NA,0.018,59.29053,-129.7567,5551
120,Cas_61,7/21/2025,L,NA,12:37,-0.000375514,1.735611429,-0.520407958,1.79948193,1267,22.8,15.4,10.3,7,30.6,10,Graminoid,Meadow,18.23,NA,18,11,18,15.66666667,18,12,7,9,5,7/21/2025,10.2,18,5.069516742,11,18,100,3,0,95,2,0,0.03,0,0.95,0.02,0,3,0.232165827,0.211326443,3,95,2,0,0,0.030927835,0,0.344547584,0.343629344,0.409090909,0.049659226,-35.42423154,NA,NA,4.6,1.5,3.1,13.91,66.6,433,244.7,14.8,1.47,2.24,0.08,1.22,0.1,4.7,0.005,8/6/2025,7.03,5.29498578,3.559374351,5.489841256,3.690359327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,7.75,NA,NA,0.018,NA,NA,NA
121,Cas_62,7/21/2025,D,12:30,12:49,-0.000323838,6.644386948,-0.448792467,6.888900388,1766,18.5,19.9,9.5,7,8.333333333,5,Prostrate Shrub,Arctic Willow,18.23,NA,14,15,18,15.66666667,5,5,5,7,3,7/21/2025,5,7,1.414213562,14,18,100,40,35,10,15,0,0.4,0.35,0.1,0.15,0,4,1.248780543,0.900804749,40,10,15,0,0,1.599999936,0,0.396439262,0.377410468,0.52173913,0.13646703,-20.96230244,NA,NA,7.2,0.4,6.8,22.44,81.6,328,306.5,12.1,3.58,8.25,0.11,1.28,0.1,4.8,0,8/6/2025,6.94,6.644386948,10.44639761,6.888900388,10.83082505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,3.98,NA,NA,0.011,59.29046,-129.75657,5544
122,Cas_62,7/21/2025,L,12:41,12:30,-0.000636733,-3.802010667,-0.882420139,-3.941924659,1766,18.5,19.9,9.5,7,8.333333333,5,Prostrate Shrub,Arctic Willow,18.23,NA,14,15,18,15.66666667,5,5,5,7,3,7/21/2025,5,7,1.414213562,14,18,100,40,35,10,15,0,0.4,0.35,0.1,0.15,0,4,1.248780543,0.900804749,40,10,15,0,0,1.599999936,0,0.396439262,0.377410468,0.52173913,0.13646703,-20.96230244,NA,NA,7.2,0.4,6.8,22.44,81.6,328,306.5,12.1,3.58,8.25,0.11,1.28,0.1,4.8,0,8/6/2025,6.94,6.644386948,10.44639761,6.888900388,10.83082505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,3.98,NA,NA,0.011,NA,NA,NA
123,Cas_63,7/21/2025,D,12:45,13:04,-0.000424435,0.853064842,-0.58820605,0.884457629,1867,24.8,14.4,10.5,7,8.2,2,Barren,Barren,18.23,NA,16,23,21,20,3,2,3,2,2,7/21/2025,2.4,3,0.547722558,16,23,100,0,90,5,5,0,0,0.9,0.05,0.05,0,3,0.394397691,0.35899625,0,5,5,0,0,0,0,0.329133504,0.334814815,0.356065648,0.016860222,-177.761973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,0.853064842,0.833837829,0.884457629,0.864523061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,8.87,NA,NA,NA,59.29042,-129.75657,5542
124,Cas_63,7/21/2025,L,12:54,12:45,-0.000199838,0.019227014,-0.276946037,0.019934568,1867,24.8,14.4,10.5,7,8.2,2,Barren,Barren,18.23,NA,16,23,21,20,3,2,3,2,2,7/21/2025,2.4,3,0.547722558,16,23,100,0,90,5,5,0,0,0.9,0.05,0.05,0,3,0.394397691,0.35899625,0,5,5,0,0,0,0,0.329133504,0.334814815,0.356065648,0.016860222,-177.761973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,0.853064842,0.833837829,0.884457629,0.864523061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,8.87,NA,NA,NA,NA,NA,NA
125,Cas_64,7/21/2025,D,13:01,13:21,-0.000680165,3.577740793,-0.942611241,3.709401654,1422,NA,NA,13.3,10.8,16.23333333,13,Erect Shrub,Tall Shrub,18.23,1,18,13,23,18,24,20,2,18,2,7/21/2025,13.2,24,10.44988038,13,23,100,5,25,5,0,65,0.05,0.25,0.05,0,0.65,4,0.926155713,0.668080127,70,5,0,0,0,13.9999972,0,0.366902295,0.34562212,0.452887538,0.1275695,-53.68132561,NA,NA,18.9,0.9,18,4.01,117.9,488,477.4,5.4,1.49,1.01,0.07,2.16,0.59,11.8,0.023,8/6/2025,6.9,3.577740793,4.081220707,3.709401654,4.231409629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,3.63,NA,NA,0.006,59.29039,-129.75659,5539
126,Cas_64,7/21/2025,L,13:10,13:01,-0.000569202,-0.503479914,-0.788832503,-0.522007975,1422,NA,NA,13.3,10.8,16.23333333,13,Erect Shrub,Tall Shrub,18.23,1,18,13,23,18,24,20,2,18,2,7/21/2025,13.2,24,10.44988038,13,23,100,5,25,5,0,65,0.05,0.25,0.05,0,0.65,4,0.926155713,0.668080127,70,5,0,0,0,13.9999972,0,0.366902295,0.34562212,0.452887538,0.1275695,-53.68132561,NA,NA,18.9,0.9,18,4.01,117.9,488,477.4,5.4,1.49,1.01,0.07,2.16,0.59,11.8,0.023,8/6/2025,6.9,3.577740793,4.081220707,3.709401654,4.231409629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,3.63,NA,NA,0.006,NA,NA,NA
127,Cas_65,7/21/2025,D,13:17,13:38,-0.000233912,4.356716254,-0.324167689,4.517043412,1797,23.6,NA,13.1,11.1,14.6,2,Barren,Barren,18.23,15,18,21,15,18,3,0,2,4,0,7/21/2025,1.8,4,1.788854382,15,21,100,15,83,0,2,0,0.15,0.83,0,0.02,0,3,0.517462008,0.471014218,15,0,2,0,0,7.49999625,0,0.305664636,0.326465927,0.375,0.0000705,-192.2453999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,4.356716254,4.460665241,4.517043412,4.624817722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,2.34,NA,NA,0.003,59.29033,-129.75662,5538
128,Cas_65,7/21/2025,L,13:27,13:17,-0.000394185,-0.103948987,-0.546284022,-0.107774309,1797,23.6,NA,13.1,11.1,14.6,2,Barren,Barren,18.23,15,18,21,15,18,3,0,2,4,0,7/21/2025,1.8,4,1.788854382,15,21,100,15,83,0,2,0,0.15,0.83,0,0.02,0,3,0.517462008,0.471014218,15,0,2,0,0,7.49999625,0,0.305664636,0.326465927,0.375,0.0000705,-192.2453999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/2025,NA,4.356716254,4.460665241,4.517043412,4.624817722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,2.34,NA,NA,0.003,NA,NA,NA
129,Cas_66,7/21/2025,D,13:35,13:51,0.000953011,9.326318175,1.320735767,9.669526683,1727,28.7,NA,12.6,9.5,7.4,3,Prostrate Shrub,Net-leaved Willow,18.23,15,18,23,16,19,3,4,3,2,2,7/21/2025,2.8,4,0.836660027,16,23,100,75,25,0,0,0,0.75,0.25,0,0,0,2,0.562335145,0.811278124,75,0,0,0,0,75000000,0,0.425112799,0.422632794,0.542857143,0.19804775,-16.05392378,NA,NA,4.6,0.8,3.8,2.17,29.9,190,138.6,3.2,1.77,0.7,0.09,0.74,0.17,4.9,0.015,8/7/2025,6.9,9.326318175,10.80327776,9.669526683,11.20083838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,4.45,NA,NA,0.005,59.29029,-129.75663,5534
130,Cas_66,7/21/2025,L,13:43,13:35,-0.000303727,-1.476959584,-0.420922181,-1.531311697,1727,28.7,NA,12.6,9.5,7.4,3,Prostrate Shrub,Net-leaved Willow,18.23,15,18,23,16,19,3,4,3,2,2,7/21/2025,2.8,4,0.836660027,16,23,100,75,25,0,0,0,0.75,0.25,0,0,0,2,0.562335145,0.811278124,75,0,0,0,0,75000000,0,0.425112799,0.422632794,0.542857143,0.19804775,-16.05392378,NA,NA,4.6,0.8,3.8,2.17,29.9,190,138.6,3.2,1.77,0.7,0.09,0.74,0.17,4.9,0.015,8/7/2025,6.9,9.326318175,10.80327776,9.669526683,11.20083838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,4.45,NA,NA,0.005,NA,NA,NA
131,Cas_67,7/21/2025,D,13:48,14:03,0.000565662,3.961123742,0.783926047,4.106893096,1930,29.4,NA,8.3,6.8,20.4,3,Prostrate Shrub,Net-leaved Willow,18.23,7,25,7,10,14,3,0,4,2,5,7/21/2025,2.8,5,1.923538406,7,25,100,80,12,7,1,0,0.8,0.12,0.07,0.01,0,4,0.66514637,0.479801685,80,7,1,0,0,9.99999875,0,0.433709823,0.422413793,0.555555556,0.153131449,-10.49668585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,3.961123742,4.509618232,4.106893096,4.675572183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,6.82,NA,NA,NA,59.29025,-129.75663,5531
132,Cas_67,7/21/2025,L,13:55,13:48,-0.000194166,-0.54849449,-0.269086422,-0.568679087,1930,29.4,NA,8.3,6.8,20.4,3,Prostrate Shrub,Net-leaved Willow,18.23,7,25,7,10,14,3,0,4,2,5,7/21/2025,2.8,5,1.923538406,7,25,100,80,12,7,1,0,0.8,0.12,0.07,0.01,0,4,0.66514637,0.479801685,80,7,1,0,0,9.99999875,0,0.433709823,0.422413793,0.555555556,0.153131449,-10.49668585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,3.961123742,4.509618232,4.106893096,4.675572183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,6.82,NA,NA,NA,NA,NA,NA
133,Cas_68,7/21/2025,D,14:00,14:15,-0.0000314,2.80776187,-0.043553601,2.911087507,1730,27.6,16.9,8.5,6.2,6.633333333,4,Prostrate Shrub,Net-leaved Willow,18.23,9,5,15,20,13.33333333,3,6,4,0,5,7/21/2025,3.6,6,2.302172887,5,20,100,70,15,15,0,0,0.7,0.15,0.15,0,0,3,0.818808456,0.745311576,70,15,0,0,0,4.666666356,0,0.361848551,0.341168346,0.470588235,0.06878634,-77.53812106,NA,NA,4.1,1.1,3,0.51,46.6,190,130.9,3.1,0.86,0.36,0.07,0.7,0.24,6.9,0,8/7/2025,7.02,2.80776187,3.01818179,2.911087507,3.12925088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,6.57,NA,NA,0.007,59.29021,-129.75663,5528
134,Cas_68,7/21/2025,L,14:06,14:00,0.00025601,-0.21041992,0.354792692,-0.218163373,1730,27.6,16.9,8.5,6.2,6.633333333,4,Prostrate Shrub,Net-leaved Willow,18.23,9,5,15,20,13.33333333,3,6,4,0,5,7/21/2025,3.6,6,2.302172887,5,20,100,70,15,15,0,0,0.7,0.15,0.15,0,0,3,0.818808456,0.745311576,70,15,0,0,0,4.666666356,0,0.361848551,0.341168346,0.470588235,0.06878634,-77.53812106,NA,NA,4.1,1.1,3,0.51,46.6,190,130.9,3.1,0.86,0.36,0.07,0.7,0.24,6.9,0,8/7/2025,7.02,2.80776187,3.01818179,2.911087507,3.12925088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,6.57,NA,NA,0.007,NA,NA,NA
